Iterations,SensorVal1,SensorVal2,SensorVal3,SensorVal4,object
78,0.13,1.78,1.59,1.58,battery
79,0.13,1.78,1.6,1.58,battery
80,0.13,1.78,1.59,1.58,battery
81,0.14,1.79,1.59,1.58,battery
82,0.13,1.79,1.6,1.58,battery
83,0.13,1.79,1.59,1.58,battery
84,0.13,1.79,1.59,1.58,battery
85,0.13,1.79,1.59,1.58,battery
86,0.13,1.78,1.59,1.58,battery
87,0.13,1.78,1.59,1.58,battery
88,0.13,1.79,1.59,1.58,battery
89,0.13,1.79,1.59,1.58,battery
90,0.13,1.79,1.59,1.58,battery
91,0.13,1.78,1.6,1.58,battery
92,0.13,1.79,1.6,1.58,battery
93,0.13,1.79,1.6,1.58,battery
94,0.13,1.78,1.59,1.58,battery
95,0.14,1.78,1.6,1.58,battery
96,0.13,1.78,1.6,1.58,battery
97,0.13,1.78,1.59,1.58,battery
98,0.13,1.79,1.6,1.58,battery
99,0.13,1.79,1.59,1.58,battery
100,0.13,1.79,1.59,1.58,battery
101,0.13,1.8,1.59,1.58,battery
102,0.13,1.79,1.6,1.58,battery
103,0.13,1.79,1.59,1.58,battery
104,0.13,1.79,1.6,1.58,battery
105,0.13,1.79,1.6,1.58,battery
106,0.13,1.8,1.6,1.58,battery
107,0.13,1.79,1.6,1.58,battery
108,0.13,1.79,1.6,1.58,battery
109,0.14,1.79,1.59,1.58,battery
110,0.13,1.79,1.6,1.58,battery
111,0.13,1.8,1.6,1.58,battery
112,0.14,1.79,1.59,1.58,battery
113,0.13,1.79,1.6,1.58,battery
114,0.14,1.8,1.59,1.58,battery
115,0.13,1.79,1.6,1.58,battery
116,0.13,1.79,1.59,1.58,battery
117,0.13,1.79,1.6,1.58,battery
118,0.13,1.79,1.6,1.58,battery
119,0.12,1.8,1.6,1.58,battery
120,0.13,1.79,1.59,1.58,battery
121,0.13,1.79,1.6,1.58,battery
122,0.13,1.79,1.6,1.58,battery
123,0.13,1.79,1.59,1.58,battery
124,0.13,1.79,1.6,1.58,battery
125,0.13,1.8,1.6,1.58,battery
126,0.14,1.79,1.59,1.58,battery
127,0.13,1.79,1.6,1.58,battery
128,0.13,1.8,1.59,1.58,battery
129,0.13,1.8,1.6,1.58,battery
130,0.13,1.8,1.6,1.58,battery
131,0.13,1.8,1.6,1.58,battery
132,0.13,1.8,1.6,1.58,battery
133,0.13,1.79,1.6,1.58,battery
134,0.13,1.8,1.6,1.58,battery
135,0.13,1.8,1.59,1.58,battery
136,0.13,1.8,1.6,1.58,battery
137,0.13,1.79,1.6,1.58,battery
138,0.13,1.79,1.59,1.58,battery
139,0.13,1.79,1.6,1.58,battery
140,0.13,1.79,1.6,1.58,battery
141,0.13,1.79,1.6,1.58,battery
142,0.13,1.78,1.59,1.58,battery
143,0.13,1.78,1.6,1.58,battery
144,0.13,1.78,1.6,1.58,battery
145,0.13,1.79,1.6,1.58,battery
146,0.13,1.78,1.6,1.58,battery
147,0.13,1.78,1.6,1.58,battery
148,0.13,1.78,1.6,1.58,battery
149,0.13,1.78,1.6,1.58,battery
1,0.0,0.0,1.8,1.77,battery
2,0.0,0.0,1.8,1.77,battery
3,0.0,0.0,1.8,1.77,battery
4,0.0,0.0,1.8,1.77,battery
5,0.0,0.0,1.8,1.77,battery
6,0.0,0.0,1.81,1.77,battery
7,0.0,0.0,1.8,1.77,battery
8,0.0,0.0,1.81,1.77,battery
9,0.0,0.0,1.81,1.77,battery
10,0.0,0.0,1.81,1.77,battery
11,0.0,0.0,1.7,1.69,battery
12,0.0,0.0,1.58,1.57,battery
13,0.27,0.0,1.55,1.54,battery
14,0.29,0.77,1.56,1.55,battery
15,0.31,1.0,1.57,1.55,battery
16,0.36,1.23,1.58,1.55,battery
17,0.37,1.3,1.59,1.57,battery
18,0.37,1.37,1.59,1.56,battery
19,0.29,1.4,1.59,1.55,battery
20,0.17,1.4,1.59,1.56,battery
21,0.16,1.41,1.59,1.56,battery
22,0.17,1.42,1.59,1.56,battery
