Iterations,SensorVal1,SensorVal2,SensorVal3,SensorVal4,object
21,0.17,0.66,1.54,1.56,ethernet_adapter
22,0.17,0.66,1.55,1.56,ethernet_adapter
23,0.17,0.66,1.54,1.56,ethernet_adapter
24,0.18,0.67,1.53,1.56,ethernet_adapter
25,0.17,0.66,1.54,1.57,ethernet_adapter
26,0.18,0.67,1.55,1.56,ethernet_adapter
27,0.17,0.67,1.55,1.56,ethernet_adapter
28,0.17,0.67,1.55,1.57,ethernet_adapter
29,0.17,0.66,1.55,1.56,ethernet_adapter
30,0.18,0.66,1.55,1.56,ethernet_adapter
31,0.17,0.67,1.55,1.56,ethernet_adapter
32,0.17,0.67,1.55,1.56,ethernet_adapter
33,0.17,0.66,1.55,1.57,ethernet_adapter
34,0.17,0.67,1.55,1.56,ethernet_adapter
35,0.17,0.66,1.55,1.56,ethernet_adapter
36,0.16,0.67,1.55,1.57,ethernet_adapter
37,0.17,0.66,1.55,1.56,ethernet_adapter
38,0.17,0.66,1.55,1.57,ethernet_adapter
39,0.17,0.67,1.55,1.56,ethernet_adapter
40,0.15,0.66,1.55,1.57,ethernet_adapter
41,0.16,0.66,1.55,1.57,ethernet_adapter
42,0.16,0.66,1.55,1.57,ethernet_adapter
43,0.16,0.66,1.56,1.57,ethernet_adapter
44,0.16,0.67,1.56,1.56,ethernet_adapter
45,0.16,0.66,1.56,1.57,ethernet_adapter
46,0.16,0.66,1.55,1.57,ethernet_adapter
47,0.16,0.66,1.56,1.57,ethernet_adapter
48,0.16,0.66,1.56,1.57,ethernet_adapter
49,0.16,0.67,1.55,1.57,ethernet_adapter
50,0.16,0.66,1.56,1.57,ethernet_adapter
51,0.16,0.66,1.55,1.57,ethernet_adapter
52,0.16,0.66,1.56,1.57,ethernet_adapter
53,0.16,0.66,1.56,1.57,ethernet_adapter
54,0.16,0.66,1.55,1.57,ethernet_adapter
55,0.16,0.66,1.56,1.57,ethernet_adapter
56,0.16,0.66,1.56,1.57,ethernet_adapter
57,0.16,0.66,1.56,1.57,ethernet_adapter
58,0.16,0.67,1.56,1.57,ethernet_adapter
59,0.16,0.67,1.56,1.57,ethernet_adapter
