Iterations,SensorVal1,SensorVal2,SensorVal3,SensorVal4,object
107,3.9,4.01,1.64,1.57,screwdriver
108,3.9,3.99,1.64,1.58,screwdriver
109,3.89,4.0,1.64,1.58,screwdriver
110,3.9,4.0,1.64,1.58,screwdriver
111,3.9,4.0,1.63,1.58,screwdriver
112,3.9,4.0,1.64,1.58,screwdriver
113,3.9,4.0,1.64,1.58,screwdriver
114,3.9,4.0,1.64,1.58,screwdriver
115,3.9,4.0,1.64,1.58,screwdriver
116,3.9,4.0,1.64,1.58,screwdriver
117,3.9,4.01,1.63,1.58,screwdriver
118,3.9,4.0,1.64,1.58,screwdriver
119,3.9,4.0,1.64,1.58,screwdriver
120,3.91,4.01,1.64,1.58,screwdriver
121,3.91,4.01,1.64,1.58,screwdriver
122,3.91,4.01,1.64,1.58,screwdriver
123,3.91,4.01,1.64,1.58,screwdriver
124,3.9,4.0,1.64,1.58,screwdriver
